Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
23,"S Moyen, N Stahler","Unemployment insurance and the business cycle: Prolong benefit entitlements in bad times?",2009,"Available at SSRN 2785359","papers.ssrn.com","https://papers.ssrn.com/sol3/papers.cfm?abstract_id=2785359","https://scholar.google.com/scholar?cites=6567780453102064170&as_sdt=2005&sciodt=0,5&hl=en",485,"2022-08-15 21:28:05","","","","",,,,,23,1.77,12,2,13,"… duration of unemployment benefit entitlement duration across the business cycle. We wonder if the entitlement duration … legislation, that the replacement rate (rrs1) in the first pillar of the …","https://www.econstor.eu/bitstream/10419/28619/1/611999161.pdf","https://scholar.google.com/scholar?q=related:KhLnRYZxJVsJ:scholar.google.com/&scioq=duration+%22standard+error%22%7C%22standard+errors%22%7Cpbd%7C%22benefit+duration%22%7Cwba%7C%22weekly+benefit+amount%22%7C%22replacement+rate%22+%22unemployment+insurance%22&hl=en&as_sdt=0,5"
32,"S Moyen, N Stähler","Unemployment insurance and the business cycle: should benefit entitlement duration react to the cycle?",2014,"Macroeconomic Dynamics","cambridge.org","https://www.cambridge.org/core/journals/macroeconomic-dynamics/article/unemployment-insurance-and-the-business-cycle-should-benefit-entitlement-duration-react-to-the-cycle/15DFDC80271C70A20F6DE192049B343F","https://scholar.google.com/scholar?cites=6545465480744236127&as_sdt=2005&sciodt=0,5&hl=en",257,"2022-08-15 21:28:05","","","","",,,,,32,4.00,16,2,8,"… , that the replacement rate (rrs1) in the first pillar of the unemployment insurance system is … States and 65% in Europe, whereas the replacement rate (rrs2) in the second pillar of the …","","https://scholar.google.com/scholar?q=related:X3RX5Swq1loJ:scholar.google.com/&scioq=duration+%22standard+error%22%7C%22standard+errors%22%7Cpbd%7C%22benefit+duration%22%7Cwba%7C%22weekly+benefit+amount%22%7C%22replacement+rate%22+%22unemployment+insurance%22&hl=en&as_sdt=0,5"
8,"S Moyen, N Stähler","Unemployment Insurance and the Business Cycle: Should Benefit Entitlement Duration React to the Cycle?",2010,"Macroeconomic Dynamics","researchgate.net","https://www.researchgate.net/profile/Nikolai-Staehler/publication/228637309_Unemployment_Insurance_and_the_Business_Cycle_Should_Benefit_Entitlement_Duration_React_to_the_Cycle/links/0deec52441c7618352000000/Unemployment-Insurance-and-the-Business-Cycle-Should-Benefit-Entitlement-Duration-React-to-the-Cycle.pdf","https://scholar.google.com/scholar?cites=10458454365095239336&as_sdt=2005&sciodt=0,5&hl=en",544,"2022-08-15 21:28:05","PDF","","","",,,,,8,0.67,4,2,12,"… replacement rate (rrs1) in the first pillar of the unemployment insurance system is equal to 40% in the US and 65% in Europe, while the replacement rate (rrs2) in the second pillar of the …","https://www.researchgate.net/profile/Nikolai-Staehler/publication/228637309_Unemployment_Insurance_and_the_Business_Cycle_Should_Benefit_Entitlement_Duration_React_to_the_Cycle/links/0deec52441c7618352000000/Unemployment-Insurance-and-the-Business-Cycle-Should-Benefit-Entitlement-Duration-React-to-the-Cycle.pdf","https://scholar.google.com/scholar?q=related:qJ4ic9XkI5EJ:scholar.google.com/&scioq=duration+%22standard+error%22%7C%22standard+errors%22%7Cpbd%7C%22benefit+duration%22%7Cwba%7C%22weekly+benefit+amount%22%7C%22replacement+rate%22+%22unemployment+insurance%22&hl=en&as_sdt=0,5"
42,"S Moyen, N Stähler, F Winkler","Optimal unemployment insurance and international risk sharing",2019,"European Economic Review","Elsevier","https://www.sciencedirect.com/science/article/pii/S0014292119300443","https://scholar.google.com/scholar?cites=13165545793029068139&as_sdt=2005&sciodt=0,5&hl=en",222,"2022-08-15 21:28:05","","","","",,,,,42,14.00,14,3,3,"… , we show that the optimal replacement rate becomes more countercyclical relative to a … -period version of our model to derive two new results on optimal unemployment insurance. …","https://www.econstor.eu/bitstream/10419/146307/1/867810653.pdf","https://scholar.google.com/scholar?q=related:a9WiCyVqtbYJ:scholar.google.com/&scioq=duration+%22standard+error%22%7C%22standard+errors%22%7Cpbd%7C%22benefit+duration%22%7Cwba%7C%22weekly+benefit+amount%22%7C%22replacement+rate%22+%22unemployment+insurance%22&hl=en&as_sdt=0,5"
12,"S Pallage, C Zimmermann","On voters' attitudes towards unemployment insurance subsidies across regions: a Canadian simulation",2006,"Journal of Population Economics","Springer","https://link.springer.com/article/10.1007/s00148-005-0028-9","https://scholar.google.com/scholar?cites=13574407567291070566&as_sdt=2005&sciodt=0,5&hl=en",787,"2022-08-15 21:28:05","","10.1007/s00148-005-0028-9","","",,,,,12,0.75,6,2,16,"… The Canadian unemployment insurance (UI) … the unemployment insurance program entails the highest generosity. While the replacement rate is invariant across regions, the duration of …","https://opencommons.uconn.edu/cgi/viewcontent.cgi?article=1147&context=econ_wpapers","https://scholar.google.com/scholar?q=related:ZjjCHMP7YbwJ:scholar.google.com/&scioq=duration+%22standard+error%22%7C%22standard+errors%22%7Cpbd%7C%22benefit+duration%22%7Cwba%7C%22weekly+benefit+amount%22%7C%22replacement+rate%22+%22unemployment+insurance%22&hl=en&as_sdt=0,5"
21,"S Pallage, L Scruggs, C Zimmermann","Measuring unemployment insurance generosity",2013,"Political Analysis","cambridge.org","https://www.cambridge.org/core/journals/political-analysis/article/measuring-unemployment-insurance-generosity/B5B442DE9B14F0B726FF1CDFAC63EBD1","https://scholar.google.com/scholar?cites=7241037941161258532&as_sdt=2005&sciodt=0,5&hl=en",214,"2022-08-15 21:28:05","","","","",,,,,21,2.33,7,3,9,"… Besides replacement rates, may also contain eligibility parameters such as a waiting period, a benefit duration, asset tests, etc. For the time being, we will say that eligibility depends on …","","https://scholar.google.com/scholar?q=related:JO4KkKRVfWQJ:scholar.google.com/&scioq=duration+%22standard+error%22%7C%22standard+errors%22%7Cpbd%7C%22benefit+duration%22%7Cwba%7C%22weekly+benefit+amount%22%7C%22replacement+rate%22+%22unemployment+insurance%22&hl=en&as_sdt=0,5"
26,"S Phipps","Does Unemployment Insurance Increase Unemployment?",1996,"Unemployment Crisis","books.google.com","https://books.google.com/books?hl=en&lr=&id=MDjRrvd9XoYC&oi=fnd&pg=PA129&dq=duration+%22standard+error%22%7C%22standard+errors%22%7Cpbd%7C%22benefit+duration%22%7Cwba%7C%22weekly+benefit+amount%22%7C%22replacement+rate%22+%22unemployment+insurance%22&ots=LbeRi3ig8z&sig=JLx3Bm1ziken0FQ4dyOBW8DKYdU","https://scholar.google.com/scholar?cites=15249623606724377081&as_sdt=2005&sciodt=0,5&hl=en",543,"2022-08-15 21:28:05","","","","",,,,,26,1.00,26,1,26,"… for example, we cut the unemployment insurance benefit-replacement rate. Notice that small … their jobs and collect unemployment insurance while enjoying leisure time. However, since …","","https://scholar.google.com/scholar?q=related:-bk31d-LodMJ:scholar.google.com/&scioq=duration+%22standard+error%22%7C%22standard+errors%22%7Cpbd%7C%22benefit+duration%22%7Cwba%7C%22weekly+benefit+amount%22%7C%22replacement+rate%22+%22unemployment+insurance%22&hl=en&as_sdt=0,5"
0,"S Simonetta","… at both the indi-vidual and societal level, making it abundantly clear that the United States needed to establish an unemployment insurance (UI) program (Haber and …",2018,"Unemployment Insurance Reform: Fixing a Broken …","books.google.com","https://books.google.com/books?hl=en&lr=&id=MhxtDwAAQBAJ&oi=fnd&pg=PA23&dq=duration+%22standard+error%22%7C%22standard+errors%22%7Cpbd%7C%22benefit+duration%22%7Cwba%7C%22weekly+benefit+amount%22%7C%22replacement+rate%22+%22unemployment+insurance%22&ots=eML49Gki2F&sig=12ppPSLN-KLC2Hv7qWq4YB5aUdA","",644,"2022-08-15 21:28:05","","","","",,,,,0,0.00,0,1,4,"… weekly benefit amount (WBA) replace at least 50 percent of lost earnings over a six-month period, with a maximum WBA … long-term declining trend in the replacement rate (Figure 2.15). …","","https://scholar.google.com/scholar?q=related:NZVfwxswPU0J:scholar.google.com/&scioq=duration+%22standard+error%22%7C%22standard+errors%22%7Cpbd%7C%22benefit+duration%22%7Cwba%7C%22weekly+benefit+amount%22%7C%22replacement+rate%22+%22unemployment+insurance%22&hl=en&as_sdt=0,5"
3,"S Simonetta","UI reform proposals in the fiscal year 2017 Obama budget request",2018,"Unemployment insurance reform: Fixing a broken …","JSTOR","https://www.jstor.org/stable/pdf/j.ctvh4zfsf.5.pdf","https://scholar.google.com/scholar?cites=16300969474438754868&as_sdt=2005&sciodt=0,5&hl=en",846,"2022-08-15 21:28:05","","","","",,,,,3,0.75,3,1,4,"… weekly benefit amount (WBA) replace at least 50 percent of lost earnings over a six-month period, with a maximum WBA … long-term declining trend in the replacement rate (Figure 2.15). …","https://research.upjohn.org/cgi/viewcontent.cgi?article=1268&context=up_press#page=35","https://scholar.google.com/scholar?q=related:NHJo6l6tOOIJ:scholar.google.com/&scioq=duration+%22standard+error%22%7C%22standard+errors%22%7Cpbd%7C%22benefit+duration%22%7Cwba%7C%22weekly+benefit+amount%22%7C%22replacement+rate%22+%22unemployment+insurance%22&hl=en&as_sdt=0,5"
202,"S Staubli","The impact of stricter criteria for disability insurance on labor force participation",2011,"Journal of Public Economics","Elsevier","https://www.sciencedirect.com/science/article/pii/S0047272711000806","https://scholar.google.com/scholar?cites=11571065240268224315&as_sdt=2005&sciodt=0,5&hl=en",932,"2022-08-15 21:28:05","","","","",,,,,202,18.36,202,1,11,"… that individuals can claim unemployment insurance (UI) or … Because the potential DI replacement rate decreases with respect to … across time, which may result in an underestimation of …","https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3160545/","https://scholar.google.com/scholar?q=related:O7cOp4eulKAJ:scholar.google.com/&scioq=duration+%22standard+error%22%7C%22standard+errors%22%7Cpbd%7C%22benefit+duration%22%7Cwba%7C%22weekly+benefit+amount%22%7C%22replacement+rate%22+%22unemployment+insurance%22&hl=en&as_sdt=0,5"
20,"S Strøm","Comment on B. Holmlund,"" Unemployment Insurance in Theory and Practice""",1998,"The Scandinavian Journal of Economics","JSTOR","https://www.jstor.org/stable/3440766","https://scholar.google.com/scholar?cites=14017024665878415698&as_sdt=2005&sciodt=0,5&hl=en",273,"2022-08-15 21:28:05","","","","",,,,,20,0.83,20,1,24,"… economy aspects of unemployment insurance. Empirical … , between unemployment insurance and unemployment duration. … replacement rate elasticity will most likely be further reduced. …","","https://scholar.google.com/scholar?q=related:UkmSEat5hsIJ:scholar.google.com/&scioq=duration+%22standard+error%22%7C%22standard+errors%22%7Cpbd%7C%22benefit+duration%22%7Cwba%7C%22weekly+benefit+amount%22%7C%22replacement+rate%22+%22unemployment+insurance%22&hl=en&as_sdt=0,5"
42,"S Tuit, JC van Ours","How changes in unemployment benefit duration affect the inflow into unemployment",2010,"Economics Letters","Elsevier","https://www.sciencedirect.com/science/article/pii/S0165176510002776","https://scholar.google.com/scholar?cites=13651309646524362822&as_sdt=2005&sciodt=0,5&hl=en",10,"2022-08-15 21:28:05","","","","",,,,,42,3.50,21,2,12,"… on the effects of unemployment insurance (UI) usually … both the level and the duration of the unemployment benefits. … points in time to indicate the change in potential benefit duration. …","https://www.econstor.eu/bitstream/10419/36100/1/619061898.pdf","https://scholar.google.com/scholar?q=related:RrDyt8sxc70J:scholar.google.com/&scioq=duration+%22standard+error%22%7C%22standard+errors%22%7Cpbd%7C%22benefit+duration%22%7Cwba%7C%22weekly+benefit+amount%22%7C%22replacement+rate%22+%22unemployment+insurance%22&hl=en&as_sdt=0,5"
2,"S Van Nieuwerburgh","Robustness and optimal contracts",2001,"manuscript, July","pages.stern.nyu.edu","http://pages.stern.nyu.edu/~dbackus/Exotic/1Robustness/VanNieuw%20contracts%20Jul%2001.pdf","https://scholar.google.com/scholar?cites=18438449617281646456&as_sdt=2005&sciodt=0,5&hl=en",875,"2022-08-15 21:28:05","PDF","","","",,,,,2,0.10,2,1,21,"… replacement rate is a constant function of time is plausible: It is not easily detectable with a statistical specification test and a short time-… unemployment insurance (UI) design problem. …","http://pages.stern.nyu.edu/~dbackus/Exotic/1Robustness/VanNieuw%20contracts%20Jul%2001.pdf","https://scholar.google.com/scholar?q=related:eH8CXzyI4v8J:scholar.google.com/&scioq=duration+%22standard+error%22%7C%22standard+errors%22%7Cpbd%7C%22benefit+duration%22%7Cwba%7C%22weekly+benefit+amount%22%7C%22replacement+rate%22+%22unemployment+insurance%22&hl=en&as_sdt=0,5"
77,"SA Berkowitz, CW Cené…","Covid-19 and health equity—time to think big",2020,"New England Journal of …","Mass Medical Soc","https://www.nejm.org/doi/full/10.1056/NEJMp2021209","https://scholar.google.com/scholar?cites=4510313503948886905&as_sdt=2005&sciodt=0,5&hl=en",939,"2022-08-15 21:28:05","HTML","10.1056/NEJMp2021209","","",,,,,77,38.50,26,3,2,"… Second, we recommend reforming unemployment insurance. Working conditions vary … income-replacement rate and broaden eligibility are needed. Unemployment-insurance reform …","https://www.nejm.org/doi/full/10.1056/NEJMp2021209","https://scholar.google.com/scholar?q=related:eVOFNDzalz4J:scholar.google.com/&scioq=duration+%22standard+error%22%7C%22standard+errors%22%7Cpbd%7C%22benefit+duration%22%7Cwba%7C%22weekly+benefit+amount%22%7C%22replacement+rate%22+%22unemployment+insurance%22&hl=en&as_sdt=0,5"
27,"SA Berkowitz, S Basu","Unmet Social Needs And Worse Mental Health After Expiration Of COVID-19 Federal Pandemic Unemployment Compensation: Study examines unmet social needs …",2021,"Health Affairs","healthaffairs.org","https://www.healthaffairs.org/doi/abs/10.1377/hlthaff.2020.01990","https://scholar.google.com/scholar?cites=14993129166867247060&as_sdt=2005&sciodt=0,5&hl=en",255,"2022-08-15 21:28:05","","10.1377/hlthaff.2020.01990","","",,,,,27,27.00,14,2,1,"… the maximum benefit duration for people receiving state unemployment insurance by up to … with indicators for receipt of unemployment insurance benefits (yes or no), period (post-FPUC …","https://europepmc.org/articles/pmc8053426/bin/nihms1689058-supplement-eappendix.docx","https://scholar.google.com/scholar?q=related:1K-rTopLEtAJ:scholar.google.com/&scioq=duration+%22standard+error%22%7C%22standard+errors%22%7Cpbd%7C%22benefit+duration%22%7Cwba%7C%22weekly+benefit+amount%22%7C%22replacement+rate%22+%22unemployment+insurance%22&hl=en&as_sdt=0,5"
52,"SA Berkowitz, S Basu","Unemployment insurance, health-related social needs, health care access, and mental health during the COVID-19 pandemic",2021,"JAMA internal medicine","jamanetwork.com","https://jamanetwork.com/journals/jama/articlepdf/2773234/jamainternal_berkowitz_2020_ld_200088_1619193349.8907.pdf","https://scholar.google.com/scholar?cites=2403749465856924414&as_sdt=2005&sciodt=0,5&hl=en",306,"2022-08-15 21:28:05","PDF","","","",,,,,52,52.00,26,2,1,"… b Relative risk compares risk for outcome in those who received unemployment insurance benefits to those who did not receive unemployment insurance benefit. A relative risk <1 …","https://jamanetwork.com/journals/jama/articlepdf/2773234/jamainternal_berkowitz_2020_ld_200088_1619193349.8907.pdf","https://scholar.google.com/scholar?q=related:_tpvUWfVWyEJ:scholar.google.com/&scioq=duration+%22standard+error%22%7C%22standard+errors%22%7Cpbd%7C%22benefit+duration%22%7Cwba%7C%22weekly+benefit+amount%22%7C%22replacement+rate%22+%22unemployment+insurance%22&hl=en&as_sdt=0,5"
10,"SA Horowitz","A model of unemployment insurance and the work test",1977,"ILR Review","journals.sagepub.com","https://journals.sagepub.com/doi/pdf/10.1177/001979397703000403","https://scholar.google.com/scholar?cites=6727899977100672629&as_sdt=2005&sciodt=0,5&hl=en",705,"2022-08-15 21:28:05","","10.1177/001979397703000403","","",,,,,10,0.22,10,1,45,"… biased measures of the incentive effects of unemployment insurance. In order to circumvent … The exhaustion rate, 8, is clearly a function of maximum benefit duration. The requirement …","","https://scholar.google.com/scholar?q=related:db5xG2JNXl0J:scholar.google.com/&scioq=duration+%22standard+error%22%7C%22standard+errors%22%7Cpbd%7C%22benefit+duration%22%7Cwba%7C%22weekly+benefit+amount%22%7C%22replacement+rate%22+%22unemployment+insurance%22&hl=en&as_sdt=0,5"
36,"SA Rea Jr","Unemployment insurance and labour supply: a simulation of the 1971 Unemployment Insurance Act",1977,"Canadian Journal of Economics","JSTOR","https://www.jstor.org/stable/134443","https://scholar.google.com/scholar?cites=4400932899008005574&as_sdt=2005&sciodt=0,5&hl=en",474,"2022-08-15 21:28:05","","","","",,,,,36,0.80,36,1,45,"… Additional weeks of work do not increase benefit duration until fifteen weeks 5 There will be many who work full-time regardless of the program because k is low or because they have a …","","https://scholar.google.com/scholar?q=related:xsWzjSdBEz0J:scholar.google.com/&scioq=duration+%22standard+error%22%7C%22standard+errors%22%7Cpbd%7C%22benefit+duration%22%7Cwba%7C%22weekly+benefit+amount%22%7C%22replacement+rate%22+%22unemployment+insurance%22&hl=en&as_sdt=0,5"
0,"SA Wander, CT King","Building a National Unemployment Insurance System",2021,"","raymarshallcenter.org","https://raymarshallcenter.org/files/2021/02/Natl-UI-Brief_Revd_WandnerKing_021221.pdf","",528,"2022-08-15 21:28:05","PDF","","","",,,,,0,0.00,0,2,1,"… The federal-state unemployment insurance (UI) partnership … wage replacement rate and the maximum potential duration of … USDOL’s) Office of Unemployment Insurance, with its steadily …","https://raymarshallcenter.org/files/2021/02/Natl-UI-Brief_Revd_WandnerKing_021221.pdf","https://scholar.google.com/scholar?q=related:4Jf8T4geXccJ:scholar.google.com/&scioq=duration+%22standard+error%22%7C%22standard+errors%22%7Cpbd%7C%22benefit+duration%22%7Cwba%7C%22weekly+benefit+amount%22%7C%22replacement+rate%22+%22unemployment+insurance%22&hl=en&as_sdt=0,5"
0,"SA Wandner, CJ O'Leary","The Unemployment Insurance Program and Its Relationship to the Supplemental Nutrition Assistance Program",2019,"… and Unemployment Insurance …","research.upjohn.org","https://research.upjohn.org/cgi/viewcontent.cgi?article=1276&context=up_press#page=73","",290,"2022-08-15 21:28:05","PDF","","","",,,,,0,0.00,0,2,3,"… period. The minimum Michigan UI WBA in 2009 was $117, but the average WBA among all beneficiaries in this period was $316, while the state maximum was $362. The average UI …","https://research.upjohn.org/cgi/viewcontent.cgi?article=1276&context=up_press#page=73","https://scholar.google.com/scholar?q=related:0L2-pq9ZicAJ:scholar.google.com/&scioq=duration+%22standard+error%22%7C%22standard+errors%22%7Cpbd%7C%22benefit+duration%22%7Cwba%7C%22weekly+benefit+amount%22%7C%22replacement+rate%22+%22unemployment+insurance%22&hl=en&as_sdt=0,5"
0,"SA Wandner, CJ O'Leary","The Unemployment Insurance (UI) program's parameters and the policy (set by both the federal and state governments) have a large impact on whether and when …",2019,"… and Unemployment Insurance","books.google.com","https://books.google.com/books?hl=en&lr=&id=XHCrDwAAQBAJ&oi=fnd&pg=PA61&dq=duration+%22standard+error%22%7C%22standard+errors%22%7Cpbd%7C%22benefit+duration%22%7Cwba%7C%22weekly+benefit+amount%22%7C%22replacement+rate%22+%22unemployment+insurance%22&ots=n3PLr-y8Jp&sig=WzvxpfhcXxdBMCGoILx5zURXu64","",439,"2022-08-15 21:28:05","","","","",,,,,0,0.00,0,2,3,"… period. The minimum Michigan UI WBA in 2009 was $117, but the average WBA among all beneficiaries in this period was $316, while the state maximum was $362. The average UI …","","https://scholar.google.com/scholar?q=related:5Ns1hImtLosJ:scholar.google.com/&scioq=duration+%22standard+error%22%7C%22standard+errors%22%7Cpbd%7C%22benefit+duration%22%7Cwba%7C%22weekly+benefit+amount%22%7C%22replacement+rate%22+%22unemployment+insurance%22&hl=en&as_sdt=0,5"
18,"SA Woodbury","Unemployment insurance",2014,"Oxford handbook of US social policy","books.google.com","https://books.google.com/books?hl=en&lr=&id=RzEDBQAAQBAJ&oi=fnd&pg=PA471&dq=duration+%22standard+error%22%7C%22standard+errors%22%7Cpbd%7C%22benefit+duration%22%7Cwba%7C%22weekly+benefit+amount%22%7C%22replacement+rate%22+%22unemployment+insurance%22&ots=uQmZWSeCfz&sig=ke6CNYvWiEFmkkrgt7oV0gTI9-A","https://scholar.google.com/scholar?cites=8199782232779950948&as_sdt=2005&sciodt=0,5&hl=en",172,"2022-08-15 21:28:05","","","","",,,,,18,2.25,18,1,8,"… receiving the maximum weekly benefit amount, the weekly UI replacement rate is less than 50 … tial benefit duration varies with base-period earnings. Most of these “variable-duration” …","https://www.econstor.eu/bitstream/10419/98582/1/781886988.pdf","https://scholar.google.com/scholar?q=related:ZItoFH96y3EJ:scholar.google.com/&scioq=duration+%22standard+error%22%7C%22standard+errors%22%7Cpbd%7C%22benefit+duration%22%7Cwba%7C%22weekly+benefit+amount%22%7C%22replacement+rate%22+%22unemployment+insurance%22&hl=en&as_sdt=0,5"
5,"SA Woodbury","Emergency extensions of unemployment insurance: A critical review and some new empirical findings",1996,"","research.upjohn.org","https://research.upjohn.org/cgi/viewcontent.cgi?article=1099&context=bookchapters","https://scholar.google.com/scholar?cites=12441130428894527565&as_sdt=2005&sciodt=0,5&hl=en",323,"2022-08-15 21:28:05","PDF","","","",,,,,5,0.19,5,1,26,"… Section V offers some new estimates.of the impact of increased potential benefit duration on the duration of unemployment, using two data sets. In one of these data sets -- from …","https://research.upjohn.org/cgi/viewcontent.cgi?article=1099&context=bookchapters","https://scholar.google.com/scholar?q=related:TcCPijXGp6wJ:scholar.google.com/&scioq=duration+%22standard+error%22%7C%22standard+errors%22%7Cpbd%7C%22benefit+duration%22%7Cwba%7C%22weekly+benefit+amount%22%7C%22replacement+rate%22+%22unemployment+insurance%22&hl=en&as_sdt=0,5"
46,"SA Woodbury, M Rubin","The duration of benefits",1997,"Unemployment Insurance in the United States …","Citeseer","https://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.455.3580&rep=rep1&type=pdf","https://scholar.google.com/scholar?cites=11112271309592422607&as_sdt=2005&sciodt=0,5&hl=en",133,"2022-08-15 21:28:05","PDF","","","",,,,,46,1.84,23,2,25,"… Unemployment insurance (UI) benefits have two dimensions: the weekly benefit amount and the potential duration … both “regular” benefit duration and the duration of “extended” benefits…","https://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.455.3580&rep=rep1&type=pdf","https://scholar.google.com/scholar?q=related:z2gFeOG3NpoJ:scholar.google.com/&scioq=duration+%22standard+error%22%7C%22standard+errors%22%7Cpbd%7C%22benefit+duration%22%7Cwba%7C%22weekly+benefit+amount%22%7C%22replacement+rate%22+%22unemployment+insurance%22&hl=en&as_sdt=0,5"
8,"SA Woodbury, R Anderson…","Layoffs and experience rating of the unemployment insurance payroll tax: Panel data analysis of employers in three states",2004,"Policy report, US …","academia.edu","https://www.academia.edu/download/74305626/Layoffs_and_Experience_Rating_of_the_Une20211107-5864-gzawzs.pdf","https://scholar.google.com/scholar?cites=3033303964953638897&as_sdt=2005&sciodt=0,5&hl=en",489,"2022-08-15 21:28:05","PDF","","","",,,,,8,0.44,3,3,18,"… few vary over time — the reserve and benefit ratios, average weekly benefit amount (WBA), … The estimates discussed below are from models that do not include these time-varying …","https://www.academia.edu/download/74305626/Layoffs_and_Experience_Rating_of_the_Une20211107-5864-gzawzs.pdf","https://scholar.google.com/scholar?q=related:8XfYjuJ1GCoJ:scholar.google.com/&scioq=duration+%22standard+error%22%7C%22standard+errors%22%7Cpbd%7C%22benefit+duration%22%7Cwba%7C%22weekly+benefit+amount%22%7C%22replacement+rate%22+%22unemployment+insurance%22&hl=en&as_sdt=0,5"
317,"SA Woodbury, RG Spiegelman","Bonuses to workers and employers to reduce unemployment: Randomized trials in Illinois",1987,"The American Economic Review","JSTOR","https://www.jstor.org/stable/1814528","https://scholar.google.com/scholar?cites=4927087215370931750&as_sdt=2005&sciodt=0,5&hl=en",335,"2022-08-15 21:28:05","","","","",,,,,317,9.06,159,2,35,"… New claimants for Unemployment Insurance were randomly assigned to one of two … 10 For mean earnings in the base period, the standard error of the difference between either …","https://www.academia.edu/download/74305597/Woodbury_Spiegelman874.20.pdf","https://scholar.google.com/scholar?q=related:Jo6NsbeHYEQJ:scholar.google.com/&scioq=duration+%22standard+error%22%7C%22standard+errors%22%7Cpbd%7C%22benefit+duration%22%7Cwba%7C%22weekly+benefit+amount%22%7C%22replacement+rate%22+%22unemployment+insurance%22&hl=en&as_sdt=0,5"
0,"SA Woodbury, W Vroman","The Incidence and Cost of Wrongfully Denied Unemployment Benefits",2001,"","research.upjohn.org","https://research.upjohn.org/reports/106/","",756,"2022-08-15 21:28:05","","","","",,,,,0,0.00,0,2,21,"… of Labor has performed random audits of Unemployment Insurance (Ul) payments in order … of the base period, which would qualify the claimant for a weekly benefit amount of $53. The …","https://research.upjohn.org/cgi/viewcontent.cgi?article=1109&context=reports","https://scholar.google.com/scholar?q=related:8a2_L1b11XAJ:scholar.google.com/&scioq=duration+%22standard+error%22%7C%22standard+errors%22%7Cpbd%7C%22benefit+duration%22%7Cwba%7C%22weekly+benefit+amount%22%7C%22replacement+rate%22+%22unemployment+insurance%22&hl=en&as_sdt=0,5"
0,"SC Garcia","Essays in Labor and Public Economics",2020,"","madoc.bib.uni-mannheim.de","https://madoc.bib.uni-mannheim.de/55038/1/Dissertation-Sebastian_CamareroGarcia-2020-final-library2.pdf?rs=true&","",609,"2022-08-15 21:28:05","PDF","","","",,,,,0,0.00,0,1,2,"… First, we document how the PBD in the unemployment insurance affects the actual unemployment duration of future entrepreneurs. In this context, it is ex-ante unclear whether the …","https://madoc.bib.uni-mannheim.de/55038/1/Dissertation-Sebastian_CamareroGarcia-2020-final-library2.pdf?rs=true&","https://scholar.google.com/scholar?q=related:xK5YLNfPE38J:scholar.google.com/&scioq=duration+%22standard+error%22%7C%22standard+errors%22%7Cpbd%7C%22benefit+duration%22%7Cwba%7C%22weekly+benefit+amount%22%7C%22replacement+rate%22+%22unemployment+insurance%22&hl=en&as_sdt=0,5"
1,"SC Garcia, M Murmann","Unemployment Benefit Duration and Startup Success",2019,"Proceedings. Annual Conference on Taxation and …","JSTOR","https://www.jstor.org/stable/27067411","https://scholar.google.com/scholar?cites=8254534248306841824&as_sdt=2005&sciodt=0,5&hl=en",94,"2022-08-15 21:28:05","","","","",,,,,1,0.33,1,2,3,"… First, we document how the PBD in the unemployment insurance affects the unemployment duration of future entrepreneurs. In this way, we analyze how a group of unemployed …","https://www.zew.de/fileadmin/FTP/dp/dp20033.pdf","https://scholar.google.com/scholar?q=related:4BigGCr_jXIJ:scholar.google.com/&scioq=duration+%22standard+error%22%7C%22standard+errors%22%7Cpbd%7C%22benefit+duration%22%7Cwba%7C%22weekly+benefit+amount%22%7C%22replacement+rate%22+%22unemployment+insurance%22&hl=en&as_sdt=0,5"
0,"SC Garcia, M Murmann","Unemployment Benefit Duration and Start-Up Success: Evidence from Germany.",2019,"","","","",731,"2022-08-15 21:28:05","CITATION","","","",,,,,0,0.00,0,2,3,"","","https://scholar.google.com/scholar?q=related:Wxs0EpW43X4J:scholar.google.com/&scioq=duration+%22standard+error%22%7C%22standard+errors%22%7Cpbd%7C%22benefit+duration%22%7Cwba%7C%22weekly+benefit+amount%22%7C%22replacement+rate%22+%22unemployment+insurance%22&hl=en&as_sdt=0,5"
12,"SG Craig, MG Palumbo","Policy interaction in the provision of unemployment insurance and low‐income assistance by state governments",1999,"Journal of Regional Science","Wiley Online Library","https://onlinelibrary.wiley.com/doi/abs/10.1111/1467-9787.00133","https://scholar.google.com/scholar?cites=14686032026433866450&as_sdt=2005&sciodt=0,5&hl=en",517,"2022-08-15 21:28:05","","10.1111/1467-9787.00133","","",,,,,12,0.52,6,2,23,"… standard error estimates because there are not yet accessible econometric methods for incorporating autocorrelation (across time … terms our 2SLS standard errors would be understated …","","https://scholar.google.com/scholar?q=related:0sqZb1FEz8sJ:scholar.google.com/&scioq=duration+%22standard+error%22%7C%22standard+errors%22%7Cpbd%7C%22benefit+duration%22%7Cwba%7C%22weekly+benefit+amount%22%7C%22replacement+rate%22+%22unemployment+insurance%22&hl=en&as_sdt=0,5"
